AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
0.178644,-10.768496,3.880971,1.937029,0.199627,3.818572,R1
1.689983,-10.592237,1.885636,2.032222,-0.078559,2.989089,R1
3.201322,-10.415979,-0.109699,2.127415,-0.356745,2.159605,R1
4.712661,-10.239722,-2.105033,2.222608,-0.634931,1.330121,R1
3.678326,-7.226777,-0.957269,0.564928,0.980353,3.731123,R1
1.176453,-9.095057,1.124732,0.974299,0.320341,3.466188,R1
2.987232,-10.346842,0.023706,1.226692,-0.005151,2.821176,R1
4.798011,-11.598625,-1.07732,1.479086,-0.330643,2.176164,R1
6.60879,-12.85041,-2.178346,1.731479,-0.656135,1.531152,R1
8.41957,-14.102194,-3.279371,1.983873,-0.981627,0.88614,R1
11.635391,-2.273147,-2.731942,-0.233873,2.223304,4.380822,R1
8.930755,-3.582146,-0.517108,-0.095256,2.214185,4.235922,R1
6.226118,-4.891145,1.697726,0.043361,2.205067,4.091022,R1
5.202986,-6.169894,1.552348,0.161053,1.631982,3.408469,R1
4.179854,-7.448643,1.406971,0.278745,1.058897,2.725917,R1
3.156722,-8.727392,1.261593,0.396437,0.485811,2.043364,R1
6.435505,-10.829875,3.017656,0.595205,-0.19434,3.929396,R1
6.369701,-11.481165,3.427467,1.008023,-0.241176,3.416454,R1
6.303898,-12.132454,3.837278,1.420841,-0.288012,2.903512,R1
6.238095,-12.783743,4.247089,1.83366,-0.334847,2.390569,R1
6.172291,-13.435033,4.6569,2.246478,-0.381683,1.877627,R1
7.461016,-10.426847,2.199983,2.044431,-0.509205,1.155724,R1
6.690093,-3.888309,-1.044491,0.88605,1.718891,4.126418,R1
4.28583,-5.008827,2.590644,1.076004,1.217919,4.013162,R1
1.881567,-6.129345,6.22578,1.265958,0.716948,3.899906,R1
2.168279,-5.85815,4.192129,1.231159,0.418082,3.068721,R1
2.454992,-5.586953,2.158478,1.196361,0.119217,2.237535,R1
2.741704,-5.315757,0.124827,1.161562,-0.179649,1.406349,R1
8.397221,-1.800483,-4.901668,-0.974922,1.908151,4.231961,R1
7.904131,-3.581176,-3.213187,-0.245337,1.517279,4.09267,R1
7.411042,-5.36187,-1.524705,0.484248,1.126407,3.953379,R1
6.917953,-7.142563,0.163776,1.213834,0.735534,3.814088,R1
6.424863,-8.923257,1.852257,1.943419,0.344662,3.674797,R1
5.719011,-7.820765,0.703691,1.829894,0.059066,2.798128,R1
3.519156,-4.983001,-0.809099,-0.043929,1.544101,3.608327,R1
1.405121,-8.185419,2.138701,0.243154,0.855845,3.327541,R1
-0.708915,-11.387837,5.086502,0.530237,0.16759,3.046755,R1
0.59762,-10.0644,2.399206,0.597932,-0.186324,2.158818,R1
1.904155,-8.740962,-0.28809,0.665628,-0.540237,1.270881,R1
3.21069,-7.417524,-2.975386,0.733324,-0.894151,0.382945,R1
10.715935,-1.385965,-2.405455,0.238089,2.111085,4.137749,R1
8.001719,-3.331213,0.581609,0.524587,1.734864,3.946176,R1
5.287503,-5.27646,3.568672,0.811085,1.358642,3.754603,R1
2.573287,-7.221707,6.555735,1.097583,0.982421,3.56303,R1
2.748418,-7.649519,4.578122,1.06706,0.635578,2.747598,R1
2.923549,-8.077331,2.600509,1.036538,0.288735,1.932165,R1
4.809509,-9.137017,2.505542,0.42446,1.970541,3.781757,R1
5.8285,-10.474085,1.156988,0.605279,1.23041,3.006809,R1
6.84749,-11.811153,-0.191567,0.786097,0.490279,2.231862,R1
7.86648,-13.148222,-1.540121,0.966915,-0.249852,1.456915,R1
8.88547,-14.48529,-2.888675,1.147733,-0.989983,0.681967,R1
9.245808,-10.376862,-3.518392,1.121272,-0.977775,0.256896,R1
7.668581,-10.624256,-3.342167,-0.715581,1.11889,4.005272,R1
5.347754,-12.196,-1.042271,0.100033,0.593393,3.886061,R1
3.026926,-13.767744,1.257625,0.915647,0.067896,3.766849,R1
0.706099,-15.339489,3.557521,1.73126,-0.457601,3.647637,R1
2.094724,-12.954146,1.388424,1.688922,-0.593512,2.776537,R1
3.48335,-10.568804,-0.780673,1.646584,-0.729422,1.905437,R1
6.658488,-6.630254,-1.927811,1.485296,0.887591,3.605571,R1
8.370092,-8.510105,-1.341557,2.032492,0.324241,3.243793,R1
10.081697,-10.389957,-0.755303,2.579688,-0.23911,2.882014,R1
11.793301,-12.26981,-0.169048,3.126884,-0.80246,2.520236,R1
10.631412,-9.518509,-0.950887,3.221251,-0.949633,2.012819,R1
9.469522,-6.767209,-1.732725,3.315617,-1.096806,1.505401,R1
6.414549,-6.528856,0.634188,0.39949,1.507497,3.965704,R1
7.027815,-8.5481,1.049786,0.853562,0.909776,3.500885,R1
7.641082,-10.567346,1.465385,1.307634,0.312055,3.036065,R1
8.254348,-12.586591,1.880983,1.761706,-0.285665,2.571245,R1
7.5618,-10.049187,0.188714,1.859265,-0.483769,1.800015,R1
6.869253,-7.511784,-1.503555,1.956825,-0.681872,1.028785,R1
5.535099,-5.521062,1.505074,1.092028,1.268089,3.787162,R1
2.819463,-7.827516,4.505843,1.44409,0.746902,3.564175,R1
3.274862,-8.982754,3.137086,1.410014,0.420287,2.840024,R1
3.730261,-10.137991,1.768328,1.375937,0.093671,2.115872,R1
4.18566,-11.293228,0.399571,1.341861,-0.232944,1.391721,R1
4.641059,-12.448465,-0.969187,1.307784,-0.55956,0.66757,R1
6.100698,-7.144189,2.424531,1.388242,1.034892,4.034405,R1
5.998016,-9.254438,1.731077,1.306319,0.681648,3.300113,R1
5.895335,-11.364687,1.037622,1.224397,0.328404,2.565821,R1
5.792654,-13.474936,0.344168,1.142474,-0.024841,1.831529,R1
5.689973,-15.585186,-0.349286,1.060551,-0.378085,1.097237,R1
5.609214,-11.873419,-0.8148,0.854986,-0.537853,0.505672,R1
3.591689,-2.950387,0.263647,0.71406,1.162803,4.689149,R1
4.382245,-7.718934,0.706817,1.298481,0.488249,4.297266,R1
5.172801,-12.48748,1.149986,1.882903,-0.186304,3.905382,R1
5.963356,-17.256027,1.593156,2.467324,-0.860857,3.513499,R1
6.753912,-22.024574,2.036325,3.051746,-1.535411,3.121616,R1
6.265615,-17.94964,-0.165296,2.76263,-1.476329,2.201217,R1
4.260053,-9.250474,1.834917,1.026186,0.46764,4.065732,R1
0.894582,-11.86731,2.714033,1.667158,0.26005,3.840643,R1
1.784135,-10.709788,0.701015,1.616672,-0.142367,2.878325,R1
2.673687,-9.552267,-1.312002,1.566186,-0.544784,1.916007,R1
3.56324,-8.394746,-3.32502,1.5157,-0.947201,0.953688,R1
4.452793,-7.237225,-5.338037,1.465214,-1.349617,-0.00863,R1
3.712721,-3.938494,-2.730694,1.340848,1.89205,4.632731,R1
2.263872,-7.215433,-1.447521,1.802378,1.263436,4.192037,R1
0.815023,-10.492371,-0.164349,2.263908,0.634821,3.751343,R1
1.89629,-10.832221,-0.56036,2.193463,0.396422,3.053212,R1
2.977557,-11.172071,-0.956371,2.123018,0.158024,2.355082,R1
4.058824,-11.511923,-1.352382,2.052573,-0.080374,1.656952,R1
2.913418,-6.403693,2.869882,1.384145,0.714953,3.558291,R1
-1.769224,-8.702933,6.179535,1.790546,0.134275,3.211129,R1
0.835494,-9.826866,4.336771,1.652156,-0.145683,2.572733,R1
3.440212,-10.950798,2.494007,1.513765,-0.425642,1.934337,R1
6.04493,-12.074731,0.651243,1.375375,-0.705601,1.295941,R1
8.649649,-13.198664,-1.191521,1.236984,-0.985559,0.657545,R1
3.284473,-5.721634,3.498001,1.26523,0.732091,4.227155,R1
1.748086,-7.198445,3.829293,1.267931,-0.018777,4.026193,R1
0.211699,-8.675256,4.160585,1.270632,-0.769645,3.82523,R1
-1.324688,-10.152067,4.491878,1.273333,-1.520513,3.624267,R1
0.015724,-7.627552,2.05119,1.231842,-1.635779,2.461983,R1
1.356135,-5.103036,-0.389499,1.19035,-1.751045,1.2997,R1
8.147798,-4.641168,-2.341059,-0.447852,2.694385,4.28775,R1
4.222262,-6.281171,-1.002751,-0.271587,3.010935,4.101524,R1
5.528911,-8.305448,-0.362744,0.156746,2.011687,3.548504,R1
6.835558,-10.329724,0.277264,0.585079,1.012439,2.995483,R1
8.142206,-12.354,0.917271,1.013412,0.013191,2.442462,R1
9.448854,-14.378277,1.557278,1.441745,-0.986057,1.889442,R1
4.671288,-9.660961,-3.142401,1.33489,0.342281,3.786194,R1
3.345388,-11.304092,-2.072744,2.040282,-0.288628,3.397195,R1
3.925384,-10.744928,-2.644529,1.877161,-0.377642,2.607563,R1
4.50538,-10.185763,-3.216314,1.71404,-0.466656,1.817931,R1
5.085375,-9.626598,-3.788099,1.550918,-0.55567,1.028299,R1
5.66537,-9.067434,-4.359884,1.387797,-0.644684,0.238667,R1
5.893488,-8.502067,-3.699128,0.327621,1.79262,4.021042,R1
4.561601,-10.216068,-1.818504,1.039378,0.636276,3.930823,R1
3.229713,-11.93007,0.062119,1.751135,-0.520068,3.840604,R1
1.897826,-13.644072,1.942742,2.462892,-1.676413,3.750385,R1
3.180765,-12.042156,-0.332273,2.726033,-1.642862,2.911289,R1
4.463704,-10.440241,-2.607288,2.989174,-1.609312,2.072193,R1
5.813332,-5.496563,-2.539116,-0.855365,3.024824,3.961225,R1
5.328685,-6.788541,-1.552421,-0.272194,2.027958,3.703594,R1
4.844039,-8.08052,-0.565726,0.310977,1.031092,3.445964,R1
4.359393,-9.372498,0.42097,0.894147,0.034226,3.188333,R1
3.874747,-10.664475,1.407665,1.477318,-0.96264,2.930702,R1
4.63483,-8.892563,-0.392133,1.533827,-0.970144,2.051541,R1
7.042553,-6.997955,1.904271,0.704096,1.298934,3.963303,R1
4.141004,-9.807079,3.809652,1.271132,1.055406,3.766962,R1
4.6306,-10.778827,3.865344,1.195891,0.432006,3.283768,R1
5.120196,-11.750574,3.921035,1.12065,-0.191394,2.800574,R1
5.609793,-12.722322,3.976727,1.045409,-0.814794,2.31738,R1
6.099389,-13.694069,4.032418,0.970168,-1.438194,1.834186,R1
5.208762,-4.058921,-0.057667,1.195163,1.336117,4.327193,R1
2.650492,-5.361505,2.6036,1.571026,0.970759,4.189288,R1
3.443262,-8.22863,1.44365,1.773347,0.60809,3.476749,R1
4.236032,-11.095757,0.2837,1.975667,0.245421,2.76421,R1
5.028802,-13.962882,-0.876249,2.177988,-0.117248,2.051671,R1
5.821572,-16.830008,-2.036199,2.380309,-0.479917,1.339131,R1
2.122088,-9.474018,0.952745,0.412538,0.900135,3.921118,R1
-2.637909,-12.021799,3.712391,0.853682,0.379362,3.726961,R1
-0.049839,-12.88728,1.603696,1.412315,-0.07377,2.848565,R1
2.538231,-13.752759,-0.505,1.970949,-0.526902,1.970168,R1
5.126302,-14.618238,-2.613696,2.529582,-0.980034,1.091772,R1
7.714372,-15.483719,-4.722391,3.088216,-1.433166,0.213375,R1
8.544012,-4.433276,-1.306317,0.912838,1.511084,4.18508,R1
6.739707,-5.3757,-0.58858,1.157168,1.089034,3.871674,R1
4.935401,-6.318124,0.129157,1.401497,0.666983,3.558267,R1
3.131096,-7.260547,0.846894,1.645827,0.244932,3.244861,R1
3.13337,-6.472769,0.073417,1.51153,0.182463,2.414265,R1
3.135644,-5.684992,-0.700059,1.377232,0.119994,1.583669,R1
9.203974,-2.223691,-1.711376,1.625465,2.131992,4.061173,R1
6.311667,-4.203631,1.762862,2.044592,1.310127,3.951132,R1
3.41936,-6.183571,5.237101,2.463718,0.488261,3.841091,R1
2.9173,-8.193437,3.946613,2.118983,0.325036,3.163404,R1
2.415239,-10.203302,2.656126,1.774247,0.161811,2.485717,R1
1.913178,-12.213168,1.365638,1.429511,-0.001414,1.80803,R1
1.807639,-9.427333,0.638652,1.040429,1.164231,3.532908,R1
-3.282337,-11.402293,4.115245,1.524377,0.536094,3.238958,R1
-1.172534,-11.68439,2.538446,1.560406,0.252621,2.576093,R1
0.937269,-11.966487,0.961648,1.596435,-0.030852,1.913228,R1
3.047072,-12.248584,-0.615151,1.632465,-0.314325,1.250363,R1
5.156876,-12.530681,-2.191949,1.668494,-0.597798,0.587497,R1
2.144026,-14.619259,5.872907,2.643643,-0.774602,4.058929,R1
3.077779,-11.602407,2.844826,2.339828,-0.999757,2.907634,R1
4.011532,-8.585554,-0.183254,2.036012,-1.224912,1.756339,R1
4.945285,-5.568702,-3.211335,1.732196,-1.450067,0.605044,R1
5.879038,-2.551849,-6.239415,1.42838,-1.675222,-0.546251,R1
6.488936,-1.621223,-5.620746,1.488317,-1.278877,-1.013067,R1
2.74602,-5.927954,5.948631,0.522093,1.196428,3.923881,R1
3.46924,-8.356887,4.440159,0.682111,0.879064,3.283772,R1
4.19246,-10.78582,2.931687,0.842129,0.561701,2.643664,R1
4.915679,-13.214752,1.423215,1.002147,0.244338,2.003556,R1
5.638899,-15.643685,-0.085257,1.162165,-0.073026,1.363447,R1
5.914152,-12.048011,-0.915197,1.179854,-0.315793,0.70024,R1
0.535261,-8.270056,3.459177,1.202437,0.481603,3.731838,R1
2.648432,-10.870871,1.766916,1.598638,0.02999,3.05187,R1
4.761603,-13.471686,0.074655,1.99484,-0.421622,2.371902,R1
6.874774,-16.072502,-1.617605,2.391041,-0.873235,1.691934,R1
8.987946,-18.673317,-3.309866,2.787243,-1.324847,1.011966,R1
9.342022,-14.203201,-3.821152,2.539043,-1.352915,0.362722,R1
4.639067,-4.210871,-2.285232,0.812748,2.212484,3.883955,R1
2.217647,-5.408187,0.170576,1.14104,1.301052,3.674339,R1
-0.203773,-6.605503,2.626383,1.469333,0.38962,3.464723,R1
1.036634,-6.110813,0.855076,1.418606,0.130832,2.622433,R1
2.277041,-5.616122,-0.916231,1.367879,-0.127956,1.780144,R1
3.517449,-5.121431,-2.687538,1.317152,-0.386744,0.937855,R1
5.286674,-3.940036,1.433354,1.379037,1.478633,3.935484,R1
2.000831,-5.748022,5.218318,1.752819,0.837777,3.734362,R1
2.294652,-7.244251,3.820592,1.676178,0.566354,3.050529,R1
2.588474,-8.740481,2.422867,1.599537,0.29493,2.366697,R1
2.882296,-10.236711,1.025142,1.522896,0.023507,1.682864,R1
3.176118,-11.732941,-0.372584,1.446255,-0.247916,0.999031,R1
1.718994,-6.468376,3.549403,1.236325,0.875377,3.67992,R1
-2.670214,-8.292004,7.070296,1.580649,0.179971,3.497782,R1
-0.270191,-8.811393,4.924441,1.498869,0.036246,2.848836,R1
2.129831,-9.330782,2.778585,1.417089,-0.10748,2.19989,R1
4.529854,-9.850172,0.63273,1.335309,-0.251206,1.550943,R1
6.929876,-10.369561,-1.513126,1.253528,-0.394931,0.901997,R1
6.428479,-7.309483,3.052161,0.147063,1.567498,3.577111,R1
3.07687,-9.658876,6.215407,0.639998,1.151353,3.257074,R1
3.798867,-10.983276,5.330737,0.693711,0.628674,2.877401,R1
4.520863,-12.307677,4.446067,0.747424,0.105994,2.497729,R1
5.24286,-13.632078,3.561398,0.801138,-0.416685,2.118057,R1
5.964856,-14.956478,2.676728,0.854851,-0.939365,1.738384,R1
1.694396,-6.236448,0.649991,0.555333,1.396031,3.791974,R1
1.449675,-7.461311,0.176276,0.918049,0.956405,3.628398,R1
1.204954,-8.686174,-0.297439,1.280764,0.516779,3.464822,R1
1.682353,-7.57038,-1.135223,1.128904,0.326056,2.507699,R1
2.159751,-6.454586,-1.973008,0.977043,0.135334,1.550576,R1
2.637149,-5.338791,-2.810792,0.825182,-0.055389,0.593453,R1
4.464899,-4.342383,-3.773556,0.312946,2.984835,4.094867,R1
5.123439,-6.27937,-2.311632,0.435637,2.19054,3.751912,R1
5.781978,-8.216356,-0.849708,0.558328,1.396245,3.408957,R1
6.440517,-10.153343,0.612216,0.681019,0.601951,3.066002,R1
7.099057,-12.09033,2.07414,0.80371,-0.192344,2.723047,R1
6.207825,-10.091996,0.319816,0.876245,-0.410197,1.927826,R1
5.045743,-5.932633,-5.679061,0.052958,2.454569,3.930894,R1
4.976008,-8.49505,-2.759155,0.614558,1.28624,3.691867,R1
4.906273,-11.057467,0.160751,1.176158,0.117911,3.45284,R1
4.836538,-13.619884,3.080657,1.737757,-1.050418,3.213813,R1
4.751793,-11.06214,1.348683,1.722577,-1.126565,2.346657,R1
4.667048,-8.504396,-0.383291,1.707396,-1.202713,1.479501,R1
7.628738,-4.525902,3.315207,-0.382081,2.320615,3.872112,R1
3.336828,-6.093349,6.940976,0.011438,2.162066,3.591909,R1
4.516679,-7.834153,5.783992,0.230608,1.548477,3.201299,R1
5.696529,-9.574958,4.627007,0.449777,0.934887,2.81069,R1
6.87638,-11.315762,3.470023,0.668946,0.321297,2.420081,R1
8.056231,-13.056566,2.313038,0.888115,-0.292292,2.029471,R1
4.624323,-5.226524,-4.865005,0.448641,1.962324,4.159732,R1
3.060439,-7.217146,-2.611998,1.005407,0.864781,4.122892,R1
1.496555,-9.207768,-0.358991,1.562173,-0.232763,4.086052,R1
-0.067329,-11.198391,1.894016,2.118939,-1.330306,4.049212,R1
1.255764,-9.413179,0.114897,2.168161,-1.512319,3.094386,R1
2.578856,-7.627969,-1.664221,2.217383,-1.694332,2.139559,R1
9.362678,-3.033528,-2.234982,-0.827884,2.899208,4.333478,R1
5.161495,-4.757083,-1.499578,-0.466549,3.208138,4.047499,R1
5.7389,-6.730126,-0.482579,-0.115619,2.349818,3.723732,R1
6.316305,-8.703169,0.53442,0.235312,1.491499,3.399966,R1
6.89371,-10.676212,1.551419,0.586243,0.633179,3.076199,R1
7.471115,-12.649256,2.568418,0.937174,-0.22514,2.752433,R1
1.712484,-9.415122,-2.584327,0.266861,0.737504,4.216652,R1
-2.537964,-12.434024,-0.572,1.064563,-0.280596,3.972602,R1
-6.788412,-15.452925,1.440327,1.862265,-1.298696,3.728552,R1
-2.932514,-12.948809,-2.103377,2.26495,-1.307449,2.710768,R1
0.923384,-10.444694,-5.647081,2.667635,-1.316203,1.692983,R1
4.779282,-7.940578,-9.190785,3.07032,-1.324956,0.675199,R1
6.555855,-3.976993,1.408767,-0.675792,3.431256,4.035322,R1
5.872277,-4.693683,1.869629,-0.567891,2.491209,3.542085,R1
5.1887,-5.410373,2.330492,-0.459991,1.551162,3.048849,R1
4.505122,-6.127062,2.791354,-0.35209,0.611115,2.555612,R1
3.821545,-6.843752,3.252216,-0.24419,-0.328932,2.062376,R1
3.801252,-5.701218,1.489477,-0.073046,-0.489675,1.213475,R1
10.708808,-3.595929,0.640121,-0.258732,1.4038,4.129145,R1
6.909661,-6.134783,3.226394,0.056171,1.311064,3.84227,R1
3.110514,-8.673637,5.812666,0.371073,1.218328,3.555395,R1
4.44776,-10.01907,4.193019,0.56446,0.730074,2.895655,R1
5.785007,-11.364501,2.573372,0.757847,0.24182,2.235914,R1
7.122253,-12.709932,0.953725,0.951233,-0.246434,1.576174,R1
7.580351,-4.83902,-0.684248,0.646339,2.48783,4.171129,R1
3.54159,-6.072291,2.181964,0.783002,2.380518,4.004104,R1
5.448611,-7.722399,1.959163,1.060135,1.418375,3.519298,R1
7.355633,-9.372507,1.736362,1.337268,0.456231,3.034492,R1
9.262655,-11.022614,1.513561,1.614401,-0.505912,2.549686,R1
11.169677,-12.672722,1.29076,1.891534,-1.468056,2.06488,R1
7.927846,-4.439686,-1.526459,-0.714711,2.716149,4.275958,R1
3.488436,-6.189009,0.157389,-0.33563,2.772775,4.120641,R1
4.035579,-8.18192,0.408442,0.121007,1.946191,3.55377,R1
4.582722,-10.17483,0.659494,0.577643,1.119607,2.986899,R1
5.129865,-12.167742,0.910547,1.03428,0.293023,2.420028,R1
5.677008,-14.160652,1.1616,1.490917,-0.533561,1.853157,R1
4.185556,-5.30857,-1.003493,-0.619635,3.064802,4.208268,R1
4.941317,-6.922275,-0.502264,-0.08796,2.114877,3.833755,R1
5.697077,-8.53598,-0.001035,0.443714,1.164951,3.459241,R1
6.452837,-10.149685,0.500193,0.975389,0.215026,3.084728,R1
7.208598,-11.76339,1.001422,1.507064,-0.734899,2.710215,R1
6.600575,-9.406215,-0.516998,1.581638,-0.916071,1.968242,R1
7.826215,-6.031303,1.353204,-0.337508,1.895843,3.990101,R1
4.379642,-7.848983,2.895307,0.054819,1.77636,3.73412,R1
5.893935,-9.16425,1.465037,0.432444,1.134117,3.11349,R1
7.408228,-10.479519,0.034767,0.810069,0.491874,2.492859,R1
8.922521,-11.794786,-1.395503,1.187694,-0.150369,1.872229,R1
10.436813,-13.110054,-2.825773,1.565319,-0.792613,1.251599,R1
4.830067,-7.062047,2.878874,0.909243,1.422149,4.097693,R1
4.891018,-9.346419,2.577567,1.305355,0.578099,3.860067,R1
4.95197,-11.630791,2.276259,1.701467,-0.26595,3.62244,R1
5.012922,-13.915162,1.974952,2.097579,-1.11,3.384813,R1
5.073874,-16.199533,1.673645,2.493691,-1.954049,3.147186,R1
5.283811,-12.357484,0.35425,2.372597,-1.960486,2.216131,R1
7.325416,-6.882949,-1.162502,0.654683,0.679363,4.000972,R1
3.516469,-8.192078,-0.439138,1.325236,0.15577,3.617316,R1
-0.292477,-9.501207,0.284227,1.995789,-0.367824,3.233661,R1
2.871933,-9.63566,-1.171445,1.8964,-0.308886,2.577755,R1
6.036342,-9.770113,-2.627117,1.797012,-0.249948,1.92185,R1
9.20075,-9.904565,-4.082789,1.697623,-0.19101,1.265944,R1
6.325023,-5.868846,2.298161,0.714185,1.995514,3.914967,R1
2.490294,-8.026913,5.911266,1.022794,1.598254,3.810807,R1
3.163312,-9.128149,4.634855,1.140293,1.078312,3.128011,R1
3.836329,-10.229385,3.358445,1.257792,0.558371,2.445215,R1
4.509347,-11.330621,2.082034,1.37529,0.038429,1.762419,R1
5.182364,-12.431857,0.805623,1.492789,-0.481512,1.079623,R1
6.324892,-3.632598,0.556648,-0.569396,2.045861,4.074296,R1
3.42468,-4.761488,0.957848,-0.25903,1.130338,3.649804,R1
0.524468,-5.890378,1.359048,0.051336,0.214815,3.225313,R1
-2.375744,-7.019268,1.760248,0.361702,-0.700709,2.800822,R1
-0.352613,-6.830497,-0.858849,0.535446,-0.754706,1.860837,R1
1.670519,-6.641726,-3.477946,0.709189,-0.808704,0.920851,R1
8.458694,-3.944591,1.373104,0.239314,2.395199,4.11743,R1
5.204902,-5.164926,3.511602,0.71393,2.352646,3.988611,R1
5.364067,-6.495941,3.544681,0.619625,1.684379,3.604805,R1
5.523232,-7.826956,3.57776,0.525321,1.016113,3.221,R1
5.682397,-9.15797,3.610838,0.431016,0.347846,2.837194,R1
5.841562,-10.488985,3.643917,0.336711,-0.320421,2.453389,R1
2.157465,-5.613737,-0.990762,0.468067,2.120222,3.690089,R1
-1.778753,-7.956111,-0.656044,0.751574,1.605188,3.326004,R1
-5.714972,-10.298486,-0.321327,1.035082,1.090155,2.961919,R1
-2.446462,-9.921242,-1.767547,1.299125,0.397616,2.130996,R1
0.822047,-9.543999,-3.213767,1.563169,-0.294924,1.300073,R1
4.090557,-9.166755,-4.659987,1.827212,-0.987463,0.469149,R1
6.193932,-5.347277,-3.956767,-0.3328,2.21772,3.762777,R2
2.052015,-8.549455,-1.828665,0.283749,1.542714,3.375876,R2
-2.089901,-11.751633,0.299436,0.900298,0.867708,2.988975,R2
0.494196,-12.606207,-0.042959,0.957181,0.341797,2.429651,R2
3.078293,-13.460781,-0.385353,1.014065,-0.184113,1.870327,R2
5.662391,-14.315356,-0.727747,1.070949,-0.710024,1.311003,R2
7.41069,-4.203103,-5.010112,0.024326,2.197432,4.176288,R1
4.387853,-5.90193,-3.08431,0.516008,1.124552,3.884939,R1
1.365017,-7.600757,-1.158507,1.007689,0.051671,3.593589,R1
-1.65782,-9.299583,0.767295,1.499371,-1.021209,3.30224,R1
0.416287,-7.176784,-1.292812,1.582248,-1.009094,2.309003,R1
2.490394,-5.053984,-3.352918,1.665126,-0.99698,1.315767,R1
4.994556,-5.957597,2.592327,0.608231,1.246359,4.084807,R1
0.604252,-7.826129,5.381746,1.166417,0.938259,3.77289,R1
2.671172,-8.78861,3.627027,1.30871,0.681034,3.170781,R1
4.738092,-9.751092,1.872308,1.451004,0.423809,2.568673,R1
6.805012,-10.713573,0.117589,1.593298,0.166585,1.966565,R1
8.871932,-11.676055,-1.63713,1.735592,-0.09064,1.364456,R1
4.816032,-5.069459,-0.240778,0.614302,1.876801,3.950047,R2
1.560849,-6.201559,2.758222,0.880595,1.505038,3.708357,R2
2.846924,-7.769974,1.723549,1.102099,0.996308,3.074838,R2
4.132998,-9.338389,0.688876,1.323603,0.487579,2.441318,R2
5.419073,-10.906805,-0.345797,1.545108,-0.021151,1.807798,R2
6.705148,-12.475221,-1.380471,1.766612,-0.529881,1.174278,R2
5.130165,-4.064873,-3.688465,0.567904,1.353327,3.99226,R1
1.826161,-5.583515,-2.087583,0.991087,0.53654,3.757318,R1
-1.477843,-7.102158,-0.4867,1.41427,-0.280247,3.522376,R1
0.165118,-7.711159,-1.396275,1.498736,-0.46015,2.754038,R1
1.808079,-8.32016,-2.305849,1.583202,-0.640053,1.9857,R1
3.451039,-8.929161,-3.215424,1.667668,-0.819956,1.217363,R1
6.100396,-0.7792,-4.94283,0.023933,1.86412,2.115109,R2
3.050198,-0.3896,-2.471415,0.011967,0.93206,1.057554,R2
7.289608,-3.000239,-1.805794,0.265781,2.703432,4.317926,R1
7.187845,-3.900922,-0.865031,0.404603,2.283592,4.138087,R1
7.086082,-4.801604,0.075731,0.543426,1.863753,3.958247,R1
6.984318,-5.702286,1.016494,0.682248,1.443913,3.778407,R1
6.882555,-6.602969,1.957256,0.821071,1.024073,3.598568,R1
5.556725,-6.032552,0.955766,0.696384,0.612184,2.700231,R1
5.399856,-3.975805,-5.0439,-0.443572,2.874332,4.094075,R1
3.616922,-5.127934,-2.708457,-0.108027,1.965759,3.808749,R1
